"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35"
"11",0.274721127897377,0.329898379621553,-0.00133992771204647,0.23209888430263,-0.0388756313062327,0.4283957729434,0.578173258804795,0.302169820819663,0.204019971593877,0.149974614369052,1,0.77507119382338,0.254630853327682,0.529782909432582,0.335552251714311,0.689681433330876,0.483814676812631,0.226870846942241,0.209346851577652,0.499469071666936,0.209324518682222,0.386527618789068,-0.0478131517387895,0.119496855345912,0.20845568587282,-0.0364559761361882,0.0779896733126047,0.062205902829409,-0.00752731253628608,0.0429726416753403,0.173027360801329,0.20845568587282,-0.0607581307414039,-0.00838187926962007,-0.0543531777581245
"12",0.335075466941072,0.404055789411751,0.0101509791492957,0.286606494540375,-0.0412167895045852,0.548295312130382,0.731375619122709,0.312691910713098,0.219094248123926,0.18884918015385,0.77507119382338,1,0.21977085263522,0.671062047401697,0.498824693009267,0.822486187063433,0.564352463206252,0.268051015436382,0.26419513246096,0.490816981353783,0.240853625162885,0.321829325509375,-0.0455311204197864,0.031642981634272,0.326104557972675,-0.096647039720835,-0.0276867986461255,0.0870343974250738,-0.00914143791502288,-0.0290650963474241,0.244309173257521,0.326104557972675,-0.0644170911523942,0.0363544798573242,-0.0576264207496678
"13",0.398590862776354,0.0947006597914528,-0.070287475806354,0.291776043061022,0.325329699989423,0.136595773764516,0.251442498782874,0.174797508883309,-0.0409136678103037,-0.0039741399317588,0.254630853327682,0.21977085263522,1,0.385486312069541,0.17372469353218,0.228631385684707,0.256142530550981,0.079472121585054,0.296872681818444,0.18337493867908,0.171951985931867,0.0923587822728442,0.0475060464445981,0.0273082364438386,0.075896817158977,0.117762190098323,0.179672407333816,0.102029713878972,0.0150168182517842,0.150483319483652,0.222442848224865,0.0758968171589771,0.106950967551621,0.00649193841569893,-0.041247199773248
"14",0.271635124135417,0.238004032117843,0.0831124097977912,0.382109554168278,0.211944876402651,0.536008893365732,0.627718722037937,0.264184294509805,0.165829295163917,0.132758403714001,0.529782909432582,0.671062047401697,0.385486312069541,1,0.475177160207722,0.693407174493183,0.563283855624035,0.286726105539075,0.374935486612629,0.470452774536367,0.151429914927374,0.232486487512481,0.179438017587593,0.0249006553866206,0.206025605137071,-0.0418253220201292,0.0428786246861209,-0.0101604168943495,-0.0811852147969193,-0.0133491163410432,0.272763937556526,0.206025605137071,-0.0506914236570228,-0.045086604258608,0.0977860771639622
"15",0.117570670559794,0.181005809491027,0.0210261488190926,0.0714136517673141,0.00813381997583518,0.253095328403959,0.481408366687141,0.122725046951199,0.170205365541034,0.162677557780396,0.335552251714311,0.498824693009267,0.17372469353218,0.475177160207722,1,0.398024757027906,0.269523418651853,0.194669830849632,0.116666083158168,0.340768254397188,0.19740686828163,0.365385078679599,0.0100037878653878,1.08496111400624e-15,0.0982524334783587,0.0421523246826241,0.0222511661389874,0.00151338786663412,0.0101244519497749,0.0762282463423412,0.0793188647226182,0.0982524334783586,6.06069014419397e-17,0.0157834163131934,0.216070582386579
"16",0.297372371254138,0.3564788137042,0.0131238451066799,0.381938874883174,-0.0373299157462971,0.511629351001938,0.730604516383623,0.328387629306654,0.195908030153076,0.181175814393258,0.689681433330876,0.822486187063433,0.228631385684707,0.693407174493183,0.398024757027906,1,0.720626536446936,0.300094966422037,0.34831481030388,0.499918542669375,0.361802998183586,0.308553931687198,-0.0459120756628798,-0.00362354518387488,0.335665295579543,-0.0969126411601374,0.00666474157490655,0.0908490615365889,-0.0303576950393671,-0.0190173341028698,0.312507025776168,0.335665295579543,-0.0583423554877545,0.000965833360644407,0.181628392484342
"17",0.175576592447951,0.227870292368781,-0.0251802516538048,0.27871797336494,-0.0192713785252191,0.355004054785576,0.5432258724153,0.309034546318005,0.119059448690363,0.115769250908203,0.483814676812631,0.564352463206252,0.256142530550981,0.563283855624035,0.269523418651853,0.720626536446936,1,0.252383747486893,0.249435490049262,0.389967163993484,0.258601996846026,0.198954340430488,-0.0418014882677894,0.22192553716713,0.285436909730665,-0.133074974671979,-0.0190193671432135,0.0646069796688319,-0.0396888442403312,-0.0623914481530325,0.164273946588339,0.285436909730665,-0.0109523430269581,-0.0258368845627055,0.226818549541082
"18",0.0641087829047183,0.0961843959608685,0.133779744712135,0.162934595187429,-0.0206586892279849,0.125138829354889,0.201518058586676,0.115748070250774,0.0289593119485495,0.0490209675362196,0.226870846942241,0.268051015436382,0.079472121585054,0.286726105539075,0.194669830849632,0.300094966422037,0.252383747486893,1,0.110754462656051,0.600684152731864,0.227217919888971,0.086196089086187,-0.0374662236481888,0.0484331021562091,0.057048047502823,-0.120021949492088,-0.031206568746956,0.00423467221380683,-0.0457632666537086,-0.0497273135277447,0.0186486621405097,0.0570480475028233,-0.0629325805952592,0.015627339340907,0.0670685324629998
"19",0.104884889414848,0.224917329051688,0.0179237800225079,0.353934310915666,0.700625197705475,0.14892921130047,0.264501944367108,0.262095936520571,0.0377592387313168,0.0406349383014791,0.209346851577652,0.26419513246096,0.296872681818444,0.374935486612629,0.116666083158168,0.34831481030388,0.249435490049262,0.110754462656051,1,0.251717570349644,0.159426397470283,0.0724356269933936,-0.0545379215985349,-0.0645649168417065,0.0515454829154038,0.069836227733436,0.042370487408952,0.0142509978007282,-0.0772740489635438,-0.0377795998017217,0.140916055615002,0.0515454829154037,-0.0252012986563807,-0.147061938219101,0.0800335001021859
"20",0.127475976030001,0.178777227649269,0.0581338740075648,0.212477681523088,0.11789051834295,0.263758130623621,0.447117396115797,0.159570792805007,0.115146858527227,0.0936905575615672,0.499469071666937,0.490816981353783,0.18337493867908,0.470452774536367,0.340768254397188,0.499918542669375,0.389967163993484,0.600684152731864,0.251717570349644,1,0.245978989849508,0.162895247185902,-0.0291901281386509,0.0764782510491909,0.116350215989845,-0.0636586548041364,-0.0269454812478931,-0.0313458345378269,-0.0711918946373054,-0.0737683411834697,0.101275478728685,0.116350215989845,-0.00304041735227535,0.0430345791543552,0.103900371762623
"21",2.87774361631965e-16,0.133971953323656,-0.0538230917476526,0.188028899919414,-0.0267699729734786,0.148193331798376,0.330582853580886,0.093838104167717,-0.0207473607863873,0.0118978504786473,0.209324518682222,0.240853625162885,0.171951985931867,0.151429914927374,0.19740686828163,0.361802998183586,0.258601996846026,0.227217919888971,0.159426397470283,0.245978989849508,1,0.154995705227769,-0.0329243985709647,-0.021654260553332,0.0850045280414098,0.121114752917323,0.097215586346714,-0.013835699588109,0.0185119596581504,0.11364734998363,0.265516164548935,0.0850045280414098,-0.0232435456239393,0.184697857429244,-0.00415865515153626
"22",0.231158012598003,0.137682502145479,-0.0525843853624155,0.22746061694472,-0.0345428577316258,0.232297370048684,0.338172631185528,0.323770172006516,0.162541431551414,0.0752272035663282,0.386527618789068,0.321829325509375,0.0923587822728442,0.232486487512481,0.365385078679599,0.308553931687198,0.198954340430488,0.086196089086187,0.0724356269933936,0.162895247185902,0.154995705227769,1,-0.00944094935407091,-0.0698543889377834,0.0870705689936221,0.0014207402801537,0.0859311783666687,0.0992627371149888,-0.0167209429985986,0.136961648259204,0.0590212219621865,0.0870705689936226,0.0299925028113275,-0.0595816049089314,-0.0107323106673798
"23",-0.0337536968544215,-0.0530827282009778,0.0495744000362543,-0.0192209508561752,-0.0267084087138179,0.238382334981007,0.145283498410857,0.12071471175117,0.0623898026477779,-0.0269713064089149,-0.0478131517387895,-0.0455311204197864,0.0475060464445981,0.179438017587593,0.0100037878653879,-0.0459120756628799,-0.0418014882677894,-0.0374662236481888,-0.0545379215985349,-0.0291901281386509,-0.0329243985709646,-0.00944094935407091,1,-0.047813151738789,0.0514702143734706,0.00551056379658028,0.0164536897990761,-0.046679746858367,-0.0572248213007528,-0.0344050898950098,-0.0768550867664211,0.0514702143734708,0.236082732411355,-0.0288870738321993,-0.020201313291667
"24",0.0561929579790091,-0.109350931427006,-0.0200989156806891,-0.0864682117990196,-0.038875631306233,-0.0153830908673913,-0.0145757964404568,0.003554939068466,0.13170909558592,-0.0435410170748857,0.119496855345912,0.031642981634272,0.0273082364438387,0.0249006553866206,1.11542719505309e-15,-0.00362354518387488,0.22192553716713,0.0484331021562091,-0.0645649168417065,0.0764782510491909,-0.021654260553332,-0.0698543889377834,-0.047813151738789,1,-0.0160350527594477,0.0978555148918749,0.0257477868831093,-0.0694391473444572,0.0225819376088561,-0.00934187862507457,-0.0787371698028519,-0.0160350527594474,-0.0607581307414029,-0.0729223496456956,0.0978357199646258
"25",0.0848995972139561,0.0701897077911088,-0.0831286049121081,0.0773533515002696,-0.0462542616896797,0.208778870425851,0.236539478611234,0.0755298170633166,0.00658435304240168,0.0193828762378844,0.20845568587282,0.326104557972675,0.075896817158977,0.206025605137071,0.0982524334783587,0.335665295579543,0.285436909730665,0.057048047502823,0.0515454829154038,0.116350215989845,0.0850045280414098,0.0870705689936221,0.0514702143734706,-0.0160350527594477,1,-0.200570244806856,-0.0910162576695516,0.0348342990453724,0.0630575745458143,-0.0460477566106545,0.0313924087560922,0.999999999999999,0.0688476947949372,0.0170961730668457,0.00307949812458317
"26",-0.119368086913346,-0.065172951028615,0.0347466187877367,-0.0643292779677754,0.188971517761053,-0.126712548061235,-0.0696660444217538,-0.142797385813584,0.0480604332081202,-0.0634653632774566,-0.0364559761361882,-0.096647039720835,0.117762190098323,-0.0418253220201292,0.0421523246826241,-0.0969126411601374,-0.133074974671979,-0.120021949492088,0.0698362277334361,-0.0636586548041364,0.121114752917324,0.00142074028015369,0.00551056379658029,0.0978555148918749,-0.200570244806856,1,0.425655779778741,-0.299082857008998,0.0482249179977173,0.258210960223792,0.304266680636561,-0.200570244806856,-0.0391316130375218,-0.119162490779558,0.109441271576278
"27",0.0133361301283262,0.00298392963649793,0.0725838643239994,0.14769919979764,0.0779618424797437,-0.0743165039928926,-0.0239263841632129,0.108624384780657,0.0945406741544317,0.0508062646108738,0.0779896733126048,-0.0276867986461255,0.179672407333816,0.0428786246861209,0.0222511661389874,0.00666474157490654,-0.0190193671432135,-0.031206568746956,0.0423704874089521,-0.0269454812478931,0.097215586346714,0.0859311783666687,0.0164536897990761,0.0257477868831093,-0.0910162576695516,0.425655779778741,1,0.301757986143911,0.0254567374512704,0.304294781293685,0.106466853019847,-0.0910162576695515,-0.0564766524311383,-0.128008227193356,0.0307438079100538
"28",0.243187981656322,0.215265154311927,-0.0800309253664842,0.143062478608551,-0.0824656912985526,0.00689804441218186,0.0964827815579649,0.235224182956836,-0.000594026552248904,0.0790086561806717,0.062205902829409,0.0870343974250738,0.102029713878971,-0.0101604168943495,0.0015133878666341,0.0908490615365889,0.0646069796688319,0.00423467221380676,0.0142509978007282,-0.031345834537827,-0.013835699588109,0.0992627371149889,-0.0466797468583671,-0.0694391473444572,0.0348342990453725,-0.299082857008998,0.301757986143911,1,-0.0294339898779832,0.0116034796940603,-0.141458810198616,0.0348342990453723,0.0559016545062713,-0.0165805952824888,-0.10362905184449
"29",-5.67810230257815e-16,0.0546696644083585,-0.014433144225043,-0.00544678144693334,0.0155093384250339,-0.0318010598351084,0.037382004575023,-0.0127641085473377,0.244179812283169,0.0272966299799804,-0.00752731253628608,-0.00914143791502289,0.0150168182517842,-0.0811852147969193,0.010124451949775,-0.0303576950393671,-0.0396888442403312,-0.0457632666537086,-0.0772740489635438,-0.0711918946373054,0.0185119596581504,-0.0167209429985986,-0.0572248213007528,0.0225819376088561,0.0630575745458143,0.0482249179977173,0.0254567374512704,-0.0294339898779832,1,0.140877565590255,0.160550233070143,0.0630575745458143,-0.0727179248345581,0.0902861186374047,0.0390313221934726
"30",-0.0643002718921582,-0.0423539539809737,-0.0609023625612901,0.00675980583100114,-0.0423457886372522,-0.0555309851970606,0.0736109726464153,-0.0454110932329211,0.0790212975355842,-0.047427620958236,0.0429726416753403,-0.0290650963474241,0.150483319483652,-0.0133491163410432,0.0762282463423412,-0.0190173341028698,-0.0623914481530325,-0.0497273135277446,-0.0377795998017217,-0.0737683411834698,0.11364734998363,0.136961648259204,-0.0344050898950098,-0.00934187862507459,-0.0460477566106545,0.258210960223792,0.304294781293685,0.0116034796940603,0.140877565590255,1,0.0941398976155309,-0.0460477566106544,-0.0100275131307498,-0.10906285241023,0.00107645287374873
"31",0.152471396075152,0.143908752362325,-0.0989922444942768,0.170219828340632,0.021630764095687,0.223204519716211,0.25832199608347,0.0626367071022566,0.107770838325023,0.0134592379337151,0.173027360801329,0.244309173257521,0.222442848224865,0.272763937556526,0.0793188647226182,0.312507025776168,0.164273946588339,0.0186486621405097,0.140916055615002,0.101275478728685,0.265516164548935,0.0590212219621865,-0.0768550867664211,-0.078737169802852,0.0313924087560921,0.304266680636561,0.106466853019847,-0.141458810198616,0.160550233070143,0.0941398976155309,1,0.0313924087560919,-0.0845159775419194,0.0318689983492526,-0.00112009686658217
"32",0.0848995972139562,0.0701897077911089,-0.0831286049121077,0.0773533515002696,-0.0462542616896795,0.20877887042585,0.236539478611234,0.0755298170633168,0.00658435304240194,0.0193828762378842,0.20845568587282,0.326104557972675,0.075896817158977,0.206025605137071,0.0982524334783586,0.335665295579543,0.285436909730665,0.0570480475028233,0.0515454829154037,0.116350215989845,0.0850045280414098,0.0870705689936227,0.0514702143734709,-0.0160350527594474,0.999999999999999,-0.200570244806856,-0.0910162576695515,0.0348342990453723,0.0630575745458143,-0.0460477566106544,0.0313924087560919,1,0.0688476947949371,0.0170961730668457,0.00307949812458301
"33",0.154143863252848,-0.0341729326227079,0.0388332869846696,0.0952569138455294,-0.00278192370103543,0.0255187184654904,0.0938734034536737,-0.103027922937719,-0.0914783979612596,-0.0467366509422096,-0.0607581307414039,-0.0644170911523942,0.106950967551621,-0.0506914236570228,6.0661111550564e-17,-0.0583423554877545,-0.0109523430269581,-0.0629325805952592,-0.0252012986563807,-0.00304041735227535,-0.0232435456239393,0.0299925028113275,0.236082732411355,-0.0607581307414029,0.0688476947949372,-0.0391316130375218,-0.0564766524311382,0.0559016545062713,-0.0727179248345581,-0.0100275131307497,-0.0845159775419195,0.0688476947949371,1,0.0161947006654084,-0.0583423554877532
"34",0.0199705097983153,0.0911298949512816,0.0203575141774335,-0.0448820951227033,-0.0863504747568637,-0.0637405125957049,0.0233105255970881,-0.0274788580303054,-0.131476301845691,0.034816759317185,-0.00838187926962007,0.0363544798573242,0.00649193841569895,-0.045086604258608,0.0157834163131934,0.000965833360644422,-0.0258368845627055,0.015627339340907,-0.147061938219101,0.0430345791543552,0.184697857429244,-0.0595816049089314,-0.0288870738321994,-0.0729223496456956,0.0170961730668457,-0.119162490779558,-0.128008227193356,-0.0165805952824888,0.0902861186374047,-0.10906285241023,0.0318689983492526,0.0170961730668457,0.0161947006654084,1,-0.0260775007373953
"35",-0.0719449285292264,-0.0826733117539207,0.121202569514631,0.0943922162182674,0.025384342707482,0.00026857183779553,0.0531857693919115,-0.0348186467664025,0.209795181657598,-0.0083619606643053,-0.0543531777581245,-0.0576264207496678,-0.041247199773248,0.0977860771639622,0.216070582386579,0.181628392484342,0.226818549541082,0.0670685324629998,0.0800335001021859,0.103900371762623,-0.00415865515153627,-0.0107323106673798,-0.020201313291667,0.0978357199646257,0.00307949812458316,0.109441271576277,0.0307438079100538,-0.10362905184449,0.0390313221934726,0.00107645287374874,-0.00112009686658218,0.003079498124583,-0.0583423554877532,-0.0260775007373953,1
